transactions_id,transaction_items_id,product_qty,product_amount,product_price,product_id
36925,105701,2,48000,24000,41
36939,105745,2,48000,24000,41
36978,105840,2,48000,24000,41
36999,105886,2,48000,24000,41
37003,105897,2,48000,24000,41
37070,106042,2,48000,24000,41
37076,106059,2,48000,24000,41
37227,106419,2,48000,24000,41
37244,106457,2,48000,24000,41
37275,106535,2,48000,24000,41
37342,106681,2,48000,24000,41
37382,106786,2,48000,24000,41
37464,107011,2,48000,24000,41
37479,107037,2,48000,24000,41
37588,107302,2,48000,24000,41
37706,107577,2,48000,24000,41
48,133,4,48000,12000,47
69,193,4,48000,12000,47
350,952,4,48000,12000,47
362,991,4,48000,12000,47
376,1024,4,48000,12000,47
422,1149,4,48000,12000,47
435,1187,4,48000,12000,47
495,1349,4,48000,12000,47
623,1691,4,48000,12000,47
758,2076,4,48000,12000,47
767,2106,4,48000,12000,47
775,2127,4,48000,12000,47
885,2443,4,48000,12000,47
1168,3211,4,48000,12000,47
1200,3308,4,48000,12000,47
1332,3671,4,48000,12000,47
1355,3741,4,48000,12000,47
1367,3772,4,48000,12000,47
1515,4177,4,48000,12000,47
1524,4206,4,48000,12000,47
1622,4494,4,48000,12000,47
1750,4873,4,48000,12000,47
1838,5133,4,48000,12000,47
1847,5157,4,48000,12000,47
1867,5216,4,48000,12000,47
2020,5643,4,48000,12000,47
2365,6636,4,48000,12000,47
2415,6763,4,48000,12000,47
2451,6869,4,48000,12000,47
2575,7239,4,48000,12000,47
2605,7330,4,48000,12000,47
2758,7799,4,48000,12000,47
2764,7820,4,48000,12000,47
2769,7832,4,48000,12000,47
2772,7837,4,48000,12000,47
2817,7977,4,48000,12000,47
2911,8260,4,48000,12000,47
2924,8297,4,48000,12000,47
3019,8566,4,48000,12000,47
3070,8703,4,48000,12000,47
3097,8784,4,48000,12000,47
3150,8915,4,48000,12000,47
3237,9165,4,48000,12000,47
3264,9247,4,48000,12000,47
3303,9356,4,48000,12000,47
3365,9526,4,48000,12000,47
3577,10140,4,48000,12000,47
3595,10194,4,48000,12000,47
3715,10553,4,48000,12000,47
3741,10623,4,48000,12000,47
3810,10829,4,48000,12000,47
4004,11392,4,48000,12000,47
4323,12318,4,48000,12000,47
4366,12449,4,48000,12000,47
4671,13382,4,48000,12000,47
4741,13584,4,48000,12000,47
4769,13661,4,48000,12000,47
4832,13847,4,48000,12000,47
4977,14281,4,48000,12000,47
5156,14807,4,48000,12000,47
5199,14941,4,48000,12000,47
5293,15238,4,48000,12000,47
5328,15345,4,48000,12000,47
5372,15471,4,48000,12000,47
5402,15556,4,48000,12000,47
5507,15862,4,48000,12000,47
5569,16046,4,48000,12000,47
5604,16138,4,48000,12000,47
5644,16250,4,48000,12000,47
5760,16588,4,48000,12000,47
5861,16885,4,48000,12000,47
5928,17074,4,48000,12000,47
5937,17098,4,48000,12000,47
5982,17248,4,48000,12000,47
6007,17324,4,48000,12000,47
6074,17525,4,48000,12000,47
6087,17561,4,48000,12000,47
6152,17736,4,48000,12000,47
6675,19244,4,48000,12000,47
6695,19300,4,48000,12000,47
6754,19470,4,48000,12000,47
6843,19753,4,48000,12000,47
6934,20055,4,48000,12000,47
6986,20209,4,48000,12000,47
7088,20525,4,48000,12000,47
7412,21544,4,48000,12000,47
7427,21584,4,48000,12000,47
7482,21751,4,48000,12000,47
7607,22150,4,48000,12000,47
7631,22231,4,48000,12000,47
7670,22352,4,48000,12000,47
7683,22387,4,48000,12000,47
7781,22695,4,48000,12000,47
7881,22995,4,48000,12000,47
7998,23383,4,48000,12000,47
8034,23481,4,48000,12000,47
8056,23556,4,48000,12000,47
8159,23870,4,48000,12000,47
8216,24039,4,48000,12000,47
8364,24533,4,48000,12000,47
8377,24583,4,48000,12000,47
8442,24785,4,48000,12000,47
8562,25177,4,48000,12000,47
8701,25642,4,48000,12000,47
8721,25701,4,48000,12000,47
8750,25791,4,48000,12000,47
8885,26228,4,48000,12000,47
8928,26365,4,48000,12000,47
8973,26504,4,48000,12000,47
8983,26535,4,48000,12000,47
9099,26887,4,48000,12000,47
9165,27100,4,48000,12000,47
9211,27245,4,48000,12000,47
9431,27949,4,48000,12000,47
9455,28037,4,48000,12000,47
9477,28095,4,48000,12000,47
9500,28164,4,48000,12000,47
9543,28277,4,48000,12000,47
9914,29483,4,48000,12000,47
9959,29620,4,48000,12000,47
10046,29892,4,48000,12000,47
10097,30053,4,48000,12000,47
10104,30079,4,48000,12000,47
10208,30412,4,48000,12000,47
10332,30786,4,48000,12000,47
10336,30802,4,48000,12000,47
10452,31187,4,48000,12000,47
10466,31235,4,48000,12000,47
10490,31321,4,48000,12000,47
10555,31544,4,48000,12000,47
10619,31768,4,48000,12000,47
10821,32390,4,48000,12000,47
10904,32647,4,48000,12000,47
10918,32689,4,48000,12000,47
10983,32891,4,48000,12000,47
10989,32907,4,48000,12000,47
11002,32947,4,48000,12000,47
11181,33471,4,48000,12000,47
11214,33572,4,48000,12000,47
11363,34008,4,48000,12000,47
11492,34443,4,48000,12000,47
11529,34556,4,48000,12000,47
11599,34799,4,48000,12000,47
11610,34839,4,48000,12000,47
11687,35061,4,48000,12000,47
12585,37814,4,48000,12000,47
12921,38772,4,48000,12000,47
12925,38782,4,48000,12000,47
13497,40453,4,48000,12000,47
13555,40624,4,48000,12000,47
13947,41795,4,48000,12000,47
13970,41853,4,48000,12000,47
14011,41971,4,48000,12000,47
14020,42001,4,48000,12000,47
14022,42008,4,48000,12000,47
14073,42158,4,48000,12000,47
14154,42388,4,48000,12000,47
14175,42444,4,48000,12000,47
14204,42530,4,48000,12000,47
14252,42674,4,48000,12000,47
14266,42717,4,48000,12000,47
14311,42837,4,48000,12000,47
14345,42940,4,48000,12000,47
14393,43053,4,48000,12000,47
14571,43585,4,48000,12000,47
14829,44313,4,48000,12000,47
14986,44777,4,48000,12000,47
14993,44795,4,48000,12000,47
15052,44952,4,48000,12000,47
15123,45150,4,48000,12000,47
15494,46176,4,48000,12000,47
15546,46319,4,48000,12000,47
15694,46742,4,48000,12000,47
15782,46986,4,48000,12000,47
15833,47143,4,48000,12000,47
16234,48258,4,48000,12000,47
16251,48317,4,48000,12000,47
16257,48329,4,48000,12000,47
16314,48497,4,48000,12000,47
16326,48525,4,48000,12000,47
16587,49249,4,48000,12000,47
16694,49515,4,48000,12000,47
16767,49721,4,48000,12000,47
16853,49955,4,48000,12000,47
16861,49975,4,48000,12000,47
16945,50189,4,48000,12000,47
16981,50274,4,48000,12000,47
17020,50386,4,48000,12000,47
17108,50646,4,48000,12000,47
17215,50964,4,48000,12000,47
17289,51172,4,48000,12000,47
17310,51228,4,48000,12000,47
17322,51263,4,48000,12000,47
17456,51656,4,48000,12000,47
17476,51717,4,48000,12000,47
17580,51989,4,48000,12000,47
17654,52183,4,48000,12000,47
17723,52358,4,48000,12000,47
17768,52490,4,48000,12000,47
17798,52562,4,48000,12000,47
17880,52782,4,48000,12000,47
17888,52806,4,48000,12000,47
18038,53239,4,48000,12000,47
18520,54522,4,48000,12000,47
18555,54628,4,48000,12000,47
19011,55830,4,48000,12000,47
19124,56155,4,48000,12000,47
19232,56447,4,48000,12000,47
19265,56537,4,48000,12000,47
19270,56556,4,48000,12000,47
19304,56650,4,48000,12000,47
19339,56735,4,48000,12000,47
19734,57764,4,48000,12000,47
19774,57855,4,48000,12000,47
19779,57869,4,48000,12000,47
19780,57871,4,48000,12000,47
19782,57875,4,48000,12000,47
19791,57899,4,48000,12000,47
19920,58233,4,48000,12000,47
19969,58346,4,48000,12000,47
20156,58929,4,48000,12000,47
20338,59466,4,48000,12000,47
20460,59826,4,48000,12000,47
20576,60176,4,48000,12000,47
20643,60391,4,48000,12000,47
20657,60428,4,48000,12000,47
20701,60565,4,48000,12000,47
20702,60571,4,48000,12000,47
20826,60983,4,48000,12000,47
20875,61120,4,48000,12000,47
20909,61228,4,48000,12000,47
21011,61508,4,48000,12000,47
21108,61782,4,48000,12000,47
21210,62064,4,48000,12000,47
21289,62294,4,48000,12000,47
21535,63090,4,48000,12000,47
21552,63139,4,48000,12000,47
21603,63292,4,48000,12000,47
21703,63592,4,48000,12000,47
21887,64122,4,48000,12000,47
21922,64219,4,48000,12000,47
21933,64254,4,48000,12000,47
21937,64271,4,48000,12000,47
21998,64469,4,48000,12000,47
22016,64536,4,48000,12000,47
22050,64647,4,48000,12000,47
22087,64759,4,48000,12000,47
22139,64931,4,48000,12000,47
22149,64958,4,48000,12000,47
22321,65462,4,48000,12000,47
22342,65526,4,48000,12000,47
22454,65859,4,48000,12000,47
22560,66175,4,48000,12000,47
22800,66875,4,48000,12000,47
23381,68568,4,48000,12000,47
23446,68748,4,48000,12000,47
23695,69542,4,48000,12000,47
23826,69922,4,48000,12000,47
24079,70650,4,48000,12000,47
24113,70750,4,48000,12000,47
24130,70798,4,48000,12000,47
24285,71247,4,48000,12000,47
24384,71556,4,48000,12000,47
24433,71713,4,48000,12000,47
24454,71771,4,48000,12000,47
24534,72017,4,48000,12000,47
24561,72099,4,48000,12000,47
24574,72130,4,48000,12000,47
24604,72227,4,48000,12000,47
24617,72270,4,48000,12000,47
24651,72372,4,48000,12000,47
24813,72837,4,48000,12000,47
24838,72914,4,48000,12000,47
24943,73242,4,48000,12000,47
24961,73291,4,48000,12000,47
25054,73570,4,48000,12000,47
25261,74185,4,48000,12000,47
25395,74566,4,48000,12000,47
25416,74640,4,48000,12000,47
25431,74681,4,48000,12000,47
25604,75190,4,48000,12000,47
25639,75283,4,48000,12000,47
25748,75621,4,48000,12000,47
25920,76135,4,48000,12000,47
26049,76534,4,48000,12000,47
26102,76681,4,48000,12000,47
26103,76683,4,48000,12000,47
26144,76803,4,48000,12000,47
26277,77189,4,48000,12000,47
26349,77410,4,48000,12000,47
26545,77990,4,48000,12000,47
26659,78338,4,48000,12000,47
26759,78629,4,48000,12000,47
26795,78746,4,48000,12000,47
26948,79201,4,48000,12000,47
27141,79751,4,48000,12000,47
27149,79769,4,48000,12000,47
27281,80171,4,48000,12000,47
27302,80227,4,48000,12000,47
27366,80446,4,48000,12000,47
27386,80510,4,48000,12000,47
27411,80591,4,48000,12000,47
27427,80634,4,48000,12000,47
27582,81069,4,48000,12000,47
27676,81360,4,48000,12000,47
27742,81565,4,48000,12000,47
27768,81643,4,48000,12000,47
27885,81986,4,48000,12000,47
27942,82174,4,48000,12000,47
28019,82402,4,48000,12000,47
28084,82588,4,48000,12000,47
28152,82789,4,48000,12000,47
28246,83078,4,48000,12000,47
28286,83176,4,48000,12000,47
28337,83340,4,48000,12000,47
28376,83464,4,48000,12000,47
28517,83888,4,48000,12000,47
28663,84357,4,48000,12000,47
28675,84400,4,48000,12000,47
28822,84853,4,48000,12000,47
28831,84881,4,48000,12000,47
29033,85442,4,48000,12000,47
29300,86253,4,48000,12000,47
29524,86850,4,48000,12000,47
29559,86960,4,48000,12000,47
29667,87268,4,48000,12000,47
29931,87980,4,48000,12000,47
29968,88087,4,48000,12000,47
30034,88306,4,48000,12000,47
30161,88644,4,48000,12000,47
30357,89213,4,48000,12000,47
30814,90467,4,48000,12000,47
30875,90644,4,48000,12000,47
30882,90669,4,48000,12000,47
30924,90778,4,48000,12000,47
30990,90966,4,48000,12000,47
31013,91013,4,48000,12000,47
31028,91056,4,48000,12000,47
31061,91157,4,48000,12000,47
31101,91263,4,48000,12000,47
31126,91349,4,48000,12000,47
31167,91474,4,48000,12000,47
31219,91619,4,48000,12000,47
31313,91897,4,48000,12000,47
31480,92380,4,48000,12000,47
31543,92559,4,48000,12000,47
31571,92636,4,48000,12000,47
31610,92754,4,48000,12000,47
31708,93005,4,48000,12000,47
31850,93375,4,48000,12000,47
32060,93920,4,48000,12000,47
32070,93947,4,48000,12000,47
32205,94270,4,48000,12000,47
32320,94580,4,48000,12000,47
32426,94840,4,48000,12000,47
32488,94996,4,48000,12000,47
32558,95178,4,48000,12000,47
32559,95180,4,48000,12000,47
32764,95666,4,48000,12000,47
32780,95695,4,48000,12000,47
33054,96353,4,48000,12000,47
33166,96633,4,48000,12000,47
33182,96675,4,48000,12000,47
33266,96869,4,48000,12000,47
33324,97021,4,48000,12000,47
33361,97109,4,48000,12000,47
33400,97207,4,48000,12000,47
33430,97280,4,48000,12000,47
33450,97341,4,48000,12000,47
33464,97380,4,48000,12000,47
33623,97770,4,48000,12000,47
33765,98104,4,48000,12000,47
33792,98175,4,48000,12000,47
33859,98348,4,48000,12000,47
33921,98497,4,48000,12000,47
34042,98809,4,48000,12000,47
34048,98824,4,48000,12000,47
34107,98976,4,48000,12000,47
34320,99498,4,48000,12000,47
34383,99652,4,48000,12000,47
34455,99820,4,48000,12000,47
34506,99949,4,48000,12000,47
34524,99991,4,48000,12000,47
34637,100242,4,48000,12000,47
34730,100471,4,48000,12000,47
34868,100781,4,48000,12000,47
34904,100875,4,48000,12000,47
34932,100947,4,48000,12000,47
35023,101157,4,48000,12000,47
35046,101204,4,48000,12000,47
35071,101265,4,48000,12000,47
35117,101390,4,48000,12000,47
35185,101561,4,48000,12000,47
35250,101705,4,48000,12000,47
35290,101819,4,48000,12000,47
35367,102007,4,48000,12000,47
35405,102098,4,48000,12000,47
35508,102366,4,48000,12000,47
35670,102746,4,48000,12000,47
35756,102940,4,48000,12000,47
36169,103909,4,48000,12000,47
36201,103993,4,48000,12000,47
36445,104589,4,48000,12000,47
36549,104821,4,48000,12000,47
36555,104836,4,48000,12000,47
36756,105317,4,48000,12000,47
36789,105396,4,48000,12000,47
37212,106382,4,48000,12000,47
37336,106670,4,48000,12000,47
37425,106903,4,48000,12000,47
37676,107511,4,48000,12000,47
37724,107620,4,48000,12000,47
233,629,3,48000,16000,50
380,1039,3,48000,16000,50
393,1065,3,48000,16000,50
473,1290,3,48000,16000,50
792,2177,3,48000,16000,50
800,2197,3,48000,16000,50
886,2448,3,48000,16000,50
953,2639,3,48000,16000,50
1255,3459,3,48000,16000,50
1269,3492,3,48000,16000,50
1283,3528,3,48000,16000,50
1308,3598,3,48000,16000,50
1445,3999,3,48000,16000,50
1507,4154,3,48000,16000,50
1829,5101,3,48000,16000,50
1872,5232,3,48000,16000,50
1890,5286,3,48000,16000,50
1898,5313,3,48000,16000,50
2096,5867,3,48000,16000,50
2100,5879,3,48000,16000,50
2192,6144,3,48000,16000,50
2288,6422,3,48000,16000,50
2296,6443,3,48000,16000,50
2326,6535,3,48000,16000,50
2481,6957,3,48000,16000,50
2558,7183,3,48000,16000,50
2668,7532,3,48000,16000,50
2691,7605,3,48000,16000,50
2737,7735,3,48000,16000,50
2748,7767,3,48000,16000,50
2763,7817,3,48000,16000,50
3048,8640,3,48000,16000,50
3098,8786,3,48000,16000,50
3164,8957,3,48000,16000,50
3251,9210,3,48000,16000,50
3376,9561,3,48000,16000,50
3463,9815,3,48000,16000,50
3491,9887,3,48000,16000,50
3558,10077,3,48000,16000,50
3662,10382,3,48000,16000,50
3695,10493,3,48000,16000,50
3829,10891,3,48000,16000,50
3832,10898,3,48000,16000,50
3844,10929,3,48000,16000,50
3939,11211,3,48000,16000,50
3967,11294,3,48000,16000,50
4010,11408,3,48000,16000,50
4077,11608,3,48000,16000,50
4085,11630,3,48000,16000,50
4093,11657,3,48000,16000,50
4189,11933,3,48000,16000,50
4230,12063,3,48000,16000,50
4337,12357,3,48000,16000,50
4393,12535,3,48000,16000,50
4420,12621,3,48000,16000,50
4480,12795,3,48000,16000,50
4546,12996,3,48000,16000,50
4617,13210,3,48000,16000,50
4650,13308,3,48000,16000,50
4700,13476,3,48000,16000,50
4731,13559,3,48000,16000,50
4783,13695,3,48000,16000,50
4871,13961,3,48000,16000,50
5023,14411,3,48000,16000,50
5038,14461,3,48000,16000,50
5063,14533,3,48000,16000,50
5092,14603,3,48000,16000,50
5112,14671,3,48000,16000,50
5306,15282,3,48000,16000,50
5361,15436,3,48000,16000,50
5368,15455,3,48000,16000,50
5392,15525,3,48000,16000,50
5419,15610,3,48000,16000,50
5486,15794,3,48000,16000,50
5487,15800,3,48000,16000,50
5537,15952,3,48000,16000,50
5546,15981,3,48000,16000,50
5572,16057,3,48000,16000,50
5690,16369,3,48000,16000,50
5776,16632,3,48000,16000,50
5876,16928,3,48000,16000,50
5899,16999,3,48000,16000,50
5940,17110,3,48000,16000,50
5977,17229,3,48000,16000,50
6014,17347,3,48000,16000,50
6016,17353,3,48000,16000,50
6076,17528,3,48000,16000,50
6130,17682,3,48000,16000,50
6195,17872,3,48000,16000,50
6202,17895,3,48000,16000,50
6278,18102,3,48000,16000,50
6447,18578,3,48000,16000,50
6460,18610,3,48000,16000,50
6504,18731,3,48000,16000,50
6656,19190,3,48000,16000,50
6659,19201,3,48000,16000,50
6683,19270,3,48000,16000,50
6687,19280,3,48000,16000,50
6697,19304,3,48000,16000,50
6732,19401,3,48000,16000,50
6785,19565,3,48000,16000,50
6807,19635,3,48000,16000,50
6810,19647,3,48000,16000,50
6811,19650,3,48000,16000,50
6830,19713,3,48000,16000,50
6895,19925,3,48000,16000,50
7010,20280,3,48000,16000,50
7051,20412,3,48000,16000,50
7071,20471,3,48000,16000,50
7089,20530,3,48000,16000,50
7165,20757,3,48000,16000,50
7243,21002,3,48000,16000,50
7244,21005,3,48000,16000,50
7303,21222,3,48000,16000,50
7342,21327,3,48000,16000,50
7400,21505,3,48000,16000,50
7424,21575,3,48000,16000,50
7496,21798,3,48000,16000,50
7500,21812,3,48000,16000,50
7628,22220,3,48000,16000,50
7660,22313,3,48000,16000,50
7666,22338,3,48000,16000,50
7699,22440,3,48000,16000,50
7721,22515,3,48000,16000,50
7805,22765,3,48000,16000,50
7909,23090,3,48000,16000,50
7928,23153,3,48000,16000,50
7989,23347,3,48000,16000,50
8035,23485,3,48000,16000,50
8092,23663,3,48000,16000,50
8187,23949,3,48000,16000,50
8259,24171,3,48000,16000,50
8308,24341,3,48000,16000,50
8354,24495,3,48000,16000,50
8375,24576,3,48000,16000,50
8459,24843,3,48000,16000,50
8544,25113,3,48000,16000,50
8595,25300,3,48000,16000,50
8778,25878,3,48000,16000,50
8780,25887,3,48000,16000,50
8796,25930,3,48000,16000,50
9154,27066,3,48000,16000,50
9232,27314,3,48000,16000,50
9274,27456,3,48000,16000,50
9292,27517,3,48000,16000,50
9338,27669,3,48000,16000,50
9359,27727,3,48000,16000,50
9420,27918,3,48000,16000,50
9495,28149,3,48000,16000,50
9590,28443,3,48000,16000,50
9623,28556,3,48000,16000,50
9630,28577,3,48000,16000,50
9644,28627,3,48000,16000,50
9678,28741,3,48000,16000,50
9697,28791,3,48000,16000,50
9728,28896,3,48000,16000,50
9838,29246,3,48000,16000,50
10049,29901,3,48000,16000,50
10050,29907,3,48000,16000,50
10068,29956,3,48000,16000,50
10074,29978,3,48000,16000,50
10178,30330,3,48000,16000,50
10235,30493,3,48000,16000,50
10328,30774,3,48000,16000,50
10366,30903,3,48000,16000,50
10374,30928,3,48000,16000,50
10513,31399,3,48000,16000,50
10532,31467,3,48000,16000,50
10606,31721,3,48000,16000,50
10650,31870,3,48000,16000,50
10658,31899,3,48000,16000,50
10713,32071,3,48000,16000,50
10724,32104,3,48000,16000,50
10766,32228,3,48000,16000,50
10769,32235,3,48000,16000,50
10846,32460,3,48000,16000,50
10944,32766,3,48000,16000,50
11003,32949,3,48000,16000,50
11031,33045,3,48000,16000,50
11090,33220,3,48000,16000,50
11092,33227,3,48000,16000,50
11151,33399,3,48000,16000,50
11265,33721,3,48000,16000,50
11266,33725,3,48000,16000,50
11318,33872,3,48000,16000,50
11379,34070,3,48000,16000,50
11423,34225,3,48000,16000,50
11467,34368,3,48000,16000,50
11550,34622,3,48000,16000,50
11655,34965,3,48000,16000,50
11659,34976,3,48000,16000,50
11668,35007,3,48000,16000,50
11717,35157,3,48000,16000,50
11753,35272,3,48000,16000,50
11919,35812,3,48000,16000,50
12394,37261,3,48000,16000,50
12478,37500,3,48000,16000,50
12760,38311,3,48000,16000,50
13392,40163,3,48000,16000,50
13468,40359,3,48000,16000,50
13487,40424,3,48000,16000,50
13495,40450,3,48000,16000,50
13498,40458,3,48000,16000,50
13509,40485,3,48000,16000,50
13550,40604,3,48000,16000,50
13584,40717,3,48000,16000,50
13693,41037,3,48000,16000,50
13701,41061,3,48000,16000,50
13737,41188,3,48000,16000,50
13924,41729,3,48000,16000,50
13974,41863,3,48000,16000,50
14112,42268,3,48000,16000,50
14185,42466,3,48000,16000,50
14212,42555,3,48000,16000,50
14246,42656,3,48000,16000,50
14333,42901,3,48000,16000,50
14387,43039,3,48000,16000,50
14504,43386,3,48000,16000,50
14634,43752,3,48000,16000,50
14676,43871,3,48000,16000,50
14752,44090,3,48000,16000,50
14754,44094,3,48000,16000,50
14763,44121,3,48000,16000,50
14804,44240,3,48000,16000,50
14881,44464,3,48000,16000,50
14903,44528,3,48000,16000,50
15084,45047,3,48000,16000,50
15105,45109,3,48000,16000,50
15128,45172,3,48000,16000,50
15132,45188,3,48000,16000,50
15196,45366,3,48000,16000,50
15239,45480,3,48000,16000,50
15363,45832,3,48000,16000,50
15431,45990,3,48000,16000,50
15448,46036,3,48000,16000,50
15529,46268,3,48000,16000,50
15545,46311,3,48000,16000,50
15703,46772,3,48000,16000,50
15923,47370,3,48000,16000,50
15971,47511,3,48000,16000,50
16033,47705,3,48000,16000,50
16307,48468,3,48000,16000,50
16361,48628,3,48000,16000,50
16397,48737,3,48000,16000,50
16458,48898,3,48000,16000,50
16497,49010,3,48000,16000,50
16594,49262,3,48000,16000,50
16878,50018,3,48000,16000,50
16947,50195,3,48000,16000,50
16957,50216,3,48000,16000,50
17111,50660,3,48000,16000,50
17205,50930,3,48000,16000,50
17207,50938,3,48000,16000,50
17379,51427,3,48000,16000,50
17394,51473,3,48000,16000,50
17511,51804,3,48000,16000,50
17637,52132,3,48000,16000,50
17719,52353,3,48000,16000,50
17736,52397,3,48000,16000,50
17760,52468,3,48000,16000,50
17789,52545,3,48000,16000,50
17831,52650,3,48000,16000,50
18055,53287,3,48000,16000,50
18068,53315,3,48000,16000,50
18105,53417,3,48000,16000,50
18132,53488,3,48000,16000,50
18422,54274,3,48000,16000,50
18424,54278,3,48000,16000,50
18466,54383,3,48000,16000,50
18468,54390,3,48000,16000,50
18547,54602,3,48000,16000,50
18597,54736,3,48000,16000,50
18641,54861,3,48000,16000,50
18648,54880,3,48000,16000,50
18665,54921,3,48000,16000,50
18673,54947,3,48000,16000,50
18766,55200,3,48000,16000,50
18798,55275,3,48000,16000,50
18943,55650,3,48000,16000,50
18945,55653,3,48000,16000,50
18965,55713,3,48000,16000,50
19014,55841,3,48000,16000,50
19121,56145,3,48000,16000,50
19281,56594,3,48000,16000,50
19341,56741,3,48000,16000,50
19496,57138,3,48000,16000,50
19590,57379,3,48000,16000,50
19678,57627,3,48000,16000,50
19681,57632,3,48000,16000,50
19721,57729,3,48000,16000,50
19858,58072,3,48000,16000,50
19917,58227,3,48000,16000,50
19922,58238,3,48000,16000,50
19979,58376,3,48000,16000,50
20069,58665,3,48000,16000,50
20072,58677,3,48000,16000,50
20081,58700,3,48000,16000,50
20088,58722,3,48000,16000,50
20204,59072,3,48000,16000,50
20301,59367,3,48000,16000,50
20322,59431,3,48000,16000,50
20328,59444,3,48000,16000,50
20379,59596,3,48000,16000,50
20391,59625,3,48000,16000,50
20393,59631,3,48000,16000,50
20541,60068,3,48000,16000,50
20560,60120,3,48000,16000,50
20599,60241,3,48000,16000,50
20608,60271,3,48000,16000,50
20613,60283,3,48000,16000,50
20747,60724,3,48000,16000,50
20755,60750,3,48000,16000,50
20819,60960,3,48000,16000,50
20833,61002,3,48000,16000,50
20868,61099,3,48000,16000,50
20947,61335,3,48000,16000,50
21023,61551,3,48000,16000,50
21046,61615,3,48000,16000,50
21087,61727,3,48000,16000,50
21160,61926,3,48000,16000,50
21195,62031,3,48000,16000,50
21238,62144,3,48000,16000,50
21319,62400,3,48000,16000,50
21339,62459,3,48000,16000,50
21381,62603,3,48000,16000,50
21390,62634,3,48000,16000,50
21483,62933,3,48000,16000,50
21514,63022,3,48000,16000,50
21542,63107,3,48000,16000,50
21589,63256,3,48000,16000,50
21638,63386,3,48000,16000,50
21659,63456,3,48000,16000,50
21848,64006,3,48000,16000,50
21938,64272,3,48000,16000,50
22081,64737,3,48000,16000,50
22164,65009,3,48000,16000,50
22235,65212,3,48000,16000,50
22373,65618,3,48000,16000,50
22396,65684,3,48000,16000,50
22444,65824,3,48000,16000,50
22449,65840,3,48000,16000,50
22494,65979,3,48000,16000,50
22615,66335,3,48000,16000,50
22730,66676,3,48000,16000,50
22758,66756,3,48000,16000,50
22813,66910,3,48000,16000,50
22819,66929,3,48000,16000,50
22843,66997,3,48000,16000,50
23011,67464,3,48000,16000,50
23111,67726,3,48000,16000,50
23180,67945,3,48000,16000,50
23181,67950,3,48000,16000,50
23259,68184,3,48000,16000,50
23280,68265,3,48000,16000,50
23355,68487,3,48000,16000,50
23376,68549,3,48000,16000,50
23500,68913,3,48000,16000,50
23663,69441,3,48000,16000,50
23667,69452,3,48000,16000,50
23703,69567,3,48000,16000,50
23744,69692,3,48000,16000,50
23792,69824,3,48000,16000,50
23940,70258,3,48000,16000,50
24143,70838,3,48000,16000,50
24162,70896,3,48000,16000,50
24296,71284,3,48000,16000,50
24342,71422,3,48000,16000,50
24359,71478,3,48000,16000,50
24366,71496,3,48000,16000,50
24441,71736,3,48000,16000,50
24443,71740,3,48000,16000,50
24510,71945,3,48000,16000,50
24547,72057,3,48000,16000,50
24609,72245,3,48000,16000,50
24773,72721,3,48000,16000,50
24793,72773,3,48000,16000,50
24801,72793,3,48000,16000,50
24938,73227,3,48000,16000,50
24939,73228,3,48000,16000,50
25020,73465,3,48000,16000,50
25058,73584,3,48000,16000,50
25070,73616,3,48000,16000,50
25071,73619,3,48000,16000,50
25094,73683,3,48000,16000,50
25098,73698,3,48000,16000,50
25341,74409,3,48000,16000,50
25449,74734,3,48000,16000,50
25552,75025,3,48000,16000,50
25608,75201,3,48000,16000,50
25859,75955,3,48000,16000,50
25960,76257,3,48000,16000,50
26012,76427,3,48000,16000,50
26152,76828,3,48000,16000,50
26257,77130,3,48000,16000,50
26273,77175,3,48000,16000,50
26485,77800,3,48000,16000,50
26549,78006,3,48000,16000,50
26563,78051,3,48000,16000,50
26568,78062,3,48000,16000,50
26592,78135,3,48000,16000,50
26651,78315,3,48000,16000,50
26653,78324,3,48000,16000,50
26658,78335,3,48000,16000,50
26792,78735,3,48000,16000,50
26855,78917,3,48000,16000,50
26898,79048,3,48000,16000,50
26976,79277,3,48000,16000,50
26980,79285,3,48000,16000,50
27103,79645,3,48000,16000,50
27128,79719,3,48000,16000,50
27150,79775,3,48000,16000,50
27161,79809,3,48000,16000,50
27206,79945,3,48000,16000,50
27360,80422,3,48000,16000,50
27420,80615,3,48000,16000,50
27544,80971,3,48000,16000,50
27549,80981,3,48000,16000,50
27581,81066,3,48000,16000,50
27610,81152,3,48000,16000,50
27954,82210,3,48000,16000,50
27980,82293,3,48000,16000,50
27984,82308,3,48000,16000,50
28001,82351,3,48000,16000,50
28029,82433,3,48000,16000,50
28074,82553,3,48000,16000,50
28162,82819,3,48000,16000,50
28167,82835,3,48000,16000,50
28224,83011,3,48000,16000,50
28251,83088,3,48000,16000,50
28392,83515,3,48000,16000,50
28484,83786,3,48000,16000,50
28498,83830,3,48000,16000,50
28502,83837,3,48000,16000,50
28631,84246,3,48000,16000,50
28689,84451,3,48000,16000,50
28707,84514,3,48000,16000,50
28729,84591,3,48000,16000,50
28732,84598,3,48000,16000,50
28790,84759,3,48000,16000,50
28807,84807,3,48000,16000,50
28820,84844,3,48000,16000,50
28866,84993,3,48000,16000,50
28914,85116,3,48000,16000,50
28999,85351,3,48000,16000,50
29042,85467,3,48000,16000,50
29082,85587,3,48000,16000,50
